learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),model training instances,model serialized size (bytes)
6120000.0,299.233958,5.31679167981783E-4,6120000.0,97.55210784313726,94.9806301364112,6120000.0,9617912.0,3837.0,2405.0,2405.0,10.0,3911.956467141063,0.0,1.0189401202525579
6130000.0,300.013224,5.336180538063226E-4,6130000.0,97.55445350734094,94.98543624085953,6130000.0,9617648.0,3843.0,2408.0,2408.0,10.0,3911.956467141063,0.0,1.0189401202525579
6140000.0,300.876106,5.357683502474199E-4,6140000.0,97.55635179153094,94.9893100417922,6140000.0,9632728.0,3843.0,2408.0,2408.0,10.0,3911.956467141063,0.0,1.0189401202525579
6150000.0,302.039963,5.386712734834828E-4,6150000.0,97.55811382113822,94.99291553035512,6150000.0,9641360.0,3848.0,2412.0,2412.0,10.0,3911.956467141063,0.0,1.0189401202525579
6160000.0,303.181612,5.415241093360011E-4,6160000.0,97.56017857142857,94.99716557794562,6160000.0,9659320.0,3848.0,2412.0,2412.0,10.0,3911.956467141063,0.0,1.0189401202525579
6170000.0,304.235059,5.4416054247668E-4,6170000.0,97.56199351701783,95.00089942445344,6170000.0,9674008.0,3848.0,2412.0,2412.0,10.0,3911.956467141063,0.0,1.0189401202525579
6180000.0,305.235232,5.466624414383681E-4,6180000.0,97.56409385113268,95.00522255420377,6180000.0,9669344.0,3859.0,2419.0,2419.0,10.0,3911.956467141063,0.0,1.0189401202525579
6190000.0,306.34684,5.494463098127456E-4,6190000.0,97.566155088853,95.009397987258,6190000.0,9680536.0,3859.0,2419.0,2419.0,10.0,3911.956467141063,0.0,1.0189401202525579
6200000.0,307.55341,5.524697128964029E-4,6200000.0,97.56822580645161,95.01365132665033,6200000.0,9686032.0,3870.0,2426.0,2426.0,10.0,3911.956467141063,0.0,1.0189401202525579
6210000.0,308.723058,5.554026260003013E-4,6210000.0,97.5702576489533,95.01779085422324,6210000.0,9692736.0,3893.0,2442.0,2442.0,10.0,3911.956467141063,0.0,1.0189401202525579
6220000.0,309.997432,5.586067790609205E-4,6220000.0,97.57212218649518,95.02160237739508,6220000.0,9718936.0,3899.0,2445.0,2445.0,10.0,3911.956467141063,0.0,1.0189401202525579
6230000.0,311.057289,5.612802328353375E-4,6230000.0,97.57410914927769,95.02567835128586,6230000.0,9750520.0,3909.0,2453.0,2453.0,10.0,3911.956467141063,0.0,1.0189401202525579
6240000.0,312.163905,5.640743371260912E-4,6240000.0,97.57636217948718,95.03030116084807,6240000.0,9759960.0,3909.0,2453.0,2453.0,10.0,3911.956467141063,0.0,1.0189401202525579
6250000.0,313.261051,5.668518647627326E-4,6250000.0,97.578096,95.03382914413399,6250000.0,9785800.0,3916.0,2458.0,2458.0,10.0,3911.956467141063,0.0,1.0189401202525579
6260000.0,314.29617,5.694782608290617E-4,6260000.0,97.58038338658147,95.03851558365434,6260000.0,9807816.0,3920.0,2460.0,2460.0,10.0,3911.956467141063,0.0,1.0189401202525579
6270000.0,315.516639,5.725798436399094E-4,6270000.0,97.58244019138756,95.0427261667913,6270000.0,9823336.0,3920.0,2460.0,2460.0,10.0,3911.956467141063,0.0,1.0189401202525579
6280000.0,316.662401,5.754960478462403E-4,6280000.0,97.58449044585987,95.04694518342149,6280000.0,9838432.0,3927.0,2465.0,2465.0,10.0,3911.956467141063,0.0,1.0189401202525579
6290000.0,317.87478,5.785876149409906E-4,6290000.0,97.5866772655008,95.05143731016604,6290000.0,9856952.0,3934.0,2470.0,2470.0,10.0,3911.956467141063,0.0,1.0189401202525579
6300000.0,319.086251,5.816775135102247E-4,6300000.0,97.58884126984127,95.05593136635882,6300000.0,9859016.0,3943.0,2476.0,2476.0,10.0,3911.956467141063,0.0,1.0189401202525579
6310000.0,320.323616,5.848393814442245E-4,6310000.0,97.59064976228208,95.05968759289209,6310000.0,9877528.0,3955.0,2485.0,2485.0,10.0,3911.956467141063,0.0,1.0189401202525579
6320000.0,321.454351,5.877321169980574E-4,6320000.0,97.59257911392405,95.06359741870432,6320000.0,9888952.0,3961.0,2488.0,2488.0,10.0,3911.956467141063,0.0,1.0189401202525579
6330000.0,322.566761,5.905826709825008E-4,6330000.0,97.59470774091628,95.06799004327756,6330000.0,9905280.0,3963.0,2489.0,2489.0,10.0,3911.956467141063,0.0,1.0189401202525579
6340000.0,323.722546,5.935513486635644E-4,6340000.0,97.59667192429022,95.072007828616,6340000.0,9928608.0,3967.0,2491.0,2491.0,10.0,3911.956467141063,0.0,1.0189401202525579
6350000.0,324.858878,5.964739903647411E-4,6350000.0,97.59847244094489,95.07566859990642,6350000.0,9941976.0,3972.0,2495.0,2495.0,10.0,3911.956467141063,0.0,1.0189401202525579
6360000.0,326.058252,5.995601063327243E-4,6360000.0,97.60004716981132,95.07890986117519,6360000.0,9946264.0,3977.0,2499.0,2499.0,10.0,3911.956467141063,0.0,1.0189401202525579
6370000.0,327.214359,6.025413974525903E-4,6370000.0,97.60186813186813,95.082634603777,6370000.0,9968016.0,3979.0,2500.0,2500.0,10.0,3911.956467141063,0.0,1.0189401202525579
6380000.0,328.367719,6.055174451706185E-4,6380000.0,97.60376175548589,95.08650812099835,6380000.0,9974184.0,3979.0,2500.0,2500.0,10.0,3911.956467141063,0.0,1.0189401202525579
6390000.0,329.516829,6.084829831076662E-4,6390000.0,97.60599374021909,95.09107006838398,6390000.0,9975720.0,3979.0,2500.0,2500.0,10.0,3911.956467141063,0.0,1.0189401202525579
6400000.0,330.70005,6.11538824673115E-4,6400000.0,97.60796875,95.09510121093463,6400000.0,9983144.0,3985.0,2503.0,2503.0,10.0,3911.956467141063,0.0,1.0189401202525579
6410000.0,331.846284,6.145037274567224E-4,6410000.0,97.61012480499221,95.09948890820856,6410000.0,9998608.0,3985.0,2503.0,2503.0,10.0,3911.956467141063,0.0,1.0189401202525579
6420000.0,333.009942,6.175161733160727E-4,6420000.0,97.61205607476636,95.1034580662047,6420000.0,1.0006824E7,3987.0,2504.0,2504.0,10.0,3911.956467141063,0.0,1.0189401202525579
6430000.0,334.166639,6.205136701122071E-4,6430000.0,97.61371695178849,95.1068577916076,6430000.0,1.0017088E7,3994.0,2509.0,2509.0,10.0,3911.956467141063,0.0,1.0189401202525579
6440000.0,335.370999,6.236359184379524E-4,6440000.0,97.61576086956522,95.11103149765097,6440000.0,1.0021056E7,3994.0,2509.0,2509.0,10.0,3911.956467141063,0.0,1.0189401202525579
6450000.0,336.694024,6.270709152053359E-4,6450000.0,97.61755038759689,95.11472410282936,6450000.0,1.0036E7,3999.0,2513.0,2513.0,10.0,3911.956467141063,0.0,1.0189401202525579
6460000.0,337.859361,6.300994481983367E-4,6460000.0,97.61941176470589,95.11850921600228,6460000.0,1.0045768E7,4003.0,2515.0,2515.0,10.0,3911.956467141063,0.0,1.0189401202525579
6470000.0,339.098446,6.33321043723209E-4,6470000.0,97.62131375579598,95.1224289618319,6470000.0,1.0050144E7,4003.0,2515.0,2515.0,10.0,3911.956467141063,0.0,1.0189401202525579
6480000.0,340.260886,6.363462098763718E-4,6480000.0,97.6233024691358,95.12647704904789,6480000.0,1.0059608E7,4012.0,2521.0,2521.0,10.0,3911.956467141063,0.0,1.0189401202525579
6490000.0,341.377698,6.392558845388393E-4,6490000.0,97.62497688751927,95.12990156535112,6490000.0,1.0070864E7,4012.0,2521.0,2521.0,10.0,3911.956467141063,0.0,1.0189401202525579
6500000.0,342.60625,6.424580605032379E-4,6500000.0,97.62704615384615,95.1341309661418,6500000.0,1.0075208E7,4017.0,2525.0,2525.0,10.0,3911.956467141063,0.0,1.0189401202525579
6510000.0,343.802079,6.455739552042158E-4,6510000.0,97.628955453149,95.13801316570407,6510000.0,1.0072008E7,4026.0,2531.0,2531.0,10.0,3911.956467141063,0.0,1.0189401202525579
6520000.0,345.070816,6.488777052078314E-4,6520000.0,97.63092024539878,95.14206306400949,6520000.0,1.006556E7,4038.0,2540.0,2540.0,10.0,3911.956467141063,0.0,1.0189401202525579
6530000.0,346.263745,6.519898481289837E-4,6530000.0,97.63300153139357,95.14634359924328,6530000.0,1.0084336E7,4046.0,2544.0,2544.0,10.0,3911.956467141063,0.0,1.0189401202525579
6540000.0,347.470449,6.551455821492235E-4,6540000.0,97.63501529051987,95.15044357813905,6540000.0,1.0108856E7,4050.0,2546.0,2546.0,10.0,3911.956467141063,0.0,1.0189401202525579
6550000.0,348.80839,6.586491555629134E-4,6550000.0,97.63671755725191,95.15389875628367,6550000.0,1.012224E7,4054.0,2548.0,2548.0,10.0,3911.956467141063,0.0,1.0189401202525579
6560000.0,350.025648,6.618434084731674E-4,6560000.0,97.63826219512195,95.15704275089688,6560000.0,1.0143528E7,4063.0,2554.0,2554.0,10.0,3911.956467141063,0.0,1.0189401202525579
6570000.0,351.316328,6.652320430782108E-4,6570000.0,97.64024353120243,95.16109254873685,6570000.0,1.0148656E7,4070.0,2559.0,2559.0,10.0,3911.956467141063,0.0,1.0189401202525579
6580000.0,352.441078,6.681943059316734E-4,6580000.0,97.64221884498481,95.16518543256151,6580000.0,1.018052E7,4070.0,2559.0,2559.0,10.0,3911.956467141063,0.0,1.0189401202525579
6590000.0,353.659988,6.714116827126594E-4,6590000.0,97.64406676783004,95.1690409494119,6590000.0,1.0203112E7,4074.0,2561.0,2561.0,10.0,3911.956467141063,0.0,1.0189401202525579
6600000.0,354.826744,6.744940476472015E-4,6600000.0,97.6455303030303,95.17202294978433,6600000.0,1.0211896E7,4076.0,2562.0,2562.0,10.0,3911.956467141063,0.0,1.0189401202525579
6610000.0,355.999767,6.775935151291557E-4,6610000.0,97.64741301059001,95.17587819146462,6610000.0,1.0213696E7,4090.0,2572.0,2572.0,10.0,3911.956467141063,0.0,1.0189401202525579
6620000.0,357.222898,6.808338981274185E-4,6620000.0,97.64954682779457,95.180267829636,6620000.0,1.0240608E7,4090.0,2572.0,2572.0,10.0,3911.956467141063,0.0,1.0189401202525579
6630000.0,358.443693,6.840744467808328E-4,6630000.0,97.65146304675717,95.18420045454883,6630000.0,1.0260728E7,4107.0,2585.0,2585.0,10.0,3911.956467141063,0.0,1.0189401202525579
6640000.0,359.623687,6.872169356099704E-4,6640000.0,97.65314759036144,95.18767689575327,6640000.0,1.0294288E7,4107.0,2585.0,2585.0,10.0,3911.956467141063,0.0,1.0189401202525579
6650000.0,360.894736,6.906050075416392E-4,6650000.0,97.65508270676692,95.19168124144764,6650000.0,1.0303688E7,4109.0,2586.0,2586.0,10.0,3911.956467141063,0.0,1.0189401202525579
6660000.0,362.193257,6.940737656608184E-4,6660000.0,97.65692192192192,95.19545858229567,6660000.0,1.0325888E7,4109.0,2586.0,2586.0,10.0,3911.956467141063,0.0,1.0189401202525579
6670000.0,363.520931,6.976268963235081E-4,6670000.0,97.65857571214393,95.19885522397247,6670000.0,1.03448E7,4111.0,2587.0,2587.0,10.0,3911.956467141063,0.0,1.0189401202525579
6680000.0,364.743309,7.008999609583205E-4,6680000.0,97.66038922155688,95.20259298066166,6680000.0,1.0350264E7,4113.0,2588.0,2588.0,10.0,3911.956467141063,0.0,1.0189401202525579
6690000.0,365.97651,7.0420461387108E-4,6690000.0,97.66233183856502,95.20660068344039,6690000.0,1.035844E7,4113.0,2588.0,2588.0,10.0,3911.956467141063,0.0,1.0189401202525579
6700000.0,367.240149,7.075924827961895E-4,6700000.0,97.6640895522388,95.21023464804048,6700000.0,1.0363488E7,4115.0,2589.0,2589.0,10.0,3911.956467141063,0.0,1.0189401202525579
6710000.0,368.565452,7.111456151374162E-4,6710000.0,97.665782414307,95.21370795123403,6710000.0,1.0363312E7,4117.0,2590.0,2590.0,10.0,3911.956467141063,0.0,1.0189401202525579
6720000.0,369.865229,7.146290023263587E-4,6720000.0,97.66729166666667,95.21683865003165,6720000.0,1.0359416E7,4121.0,2592.0,2592.0,10.0,3911.956467141063,0.0,1.0189401202525579
6730000.0,371.157782,7.180935990706129E-4,6730000.0,97.66909361069837,95.22056021473901,6730000.0,1.036112E7,4130.0,2598.0,2598.0,10.0,3911.956467141063,0.0,1.0189401202525579
6740000.0,372.452388,7.215685777848961E-4,6740000.0,97.67066765578635,95.2237785799861,6740000.0,1.0375688E7,4137.0,2603.0,2603.0,10.0,3911.956467141063,0.0,1.0189401202525579
6750000.0,373.737177,7.250177588017225E-4,6750000.0,97.67272592592593,95.22796097794529,6750000.0,1.0377352E7,4146.0,2609.0,2609.0,10.0,3911.956467141063,0.0,1.0189401202525579
6760000.0,375.034842,7.285083206001237E-4,6760000.0,97.6746449704142,95.23191412236373,6760000.0,1.0397648E7,4151.0,2613.0,2613.0,10.0,3911.956467141063,0.0,1.0189401202525579
6770000.0,376.235104,7.317450899652332E-4,6770000.0,97.67629246676513,95.23536969052664,6770000.0,1.0424088E7,4153.0,2614.0,2614.0,11.0,3911.956467141063,0.0,1.0189401202525579
6780000.0,377.419623,7.349351711642352E-4,6780000.0,97.6782743362832,95.23939647514614,6780000.0,1.0410272E7,4161.0,2618.0,2618.0,11.0,3911.956467141063,0.0,1.0189401202525579
6790000.0,378.560032,7.380134415684974E-4,6790000.0,97.680147275405,95.24322462808712,6790000.0,1.0433944E7,4163.0,2619.0,2619.0,11.0,3911.956467141063,0.0,1.0189401202525579
6800000.0,379.781667,7.413165477991189E-4,6800000.0,97.68211764705882,95.24726723067943,6800000.0,1.0451616E7,4165.0,2620.0,2620.0,11.0,3911.956467141063,0.0,1.0189401202525579
6810000.0,381.094546,7.448668061495429E-4,6810000.0,97.68408223201175,95.25125936621203,6810000.0,1.045292E7,4167.0,2621.0,2621.0,11.0,3911.956467141063,0.0,1.0189401202525579
6820000.0,382.322413,7.481905236912127E-4,6820000.0,97.68574780058651,95.25467524846523,6820000.0,1.0463456E7,4173.0,2624.0,2624.0,11.0,3911.956467141063,0.0,1.0189401202525579
6830000.0,383.626837,7.517242866763826E-4,6830000.0,97.68759882869692,95.25845823522745,6830000.0,1.0471792E7,4180.0,2629.0,2629.0,11.0,3911.956467141063,0.0,1.0189401202525579
6840000.0,384.782414,7.548603172416572E-4,6840000.0,97.68956140350878,95.26249095070193,6840000.0,1.04902E7,4180.0,2629.0,2629.0,11.0,3911.956467141063,0.0,1.0189401202525579
6850000.0,386.05347,7.583123336728166E-4,6850000.0,97.6912700729927,95.26598810143977,6850000.0,1.0498096E7,4182.0,2630.0,2630.0,11.0,3911.956467141063,0.0,1.0189401202525579
6860000.0,387.269457,7.616161214260447E-4,6860000.0,97.69295918367347,95.26944096243032,6860000.0,1.0502328E7,4184.0,2631.0,2631.0,11.0,3911.956467141063,0.0,1.0189401202525579
6870000.0,388.439061,7.647939271644193E-4,6870000.0,97.69459970887918,95.2728024304272,6870000.0,1.0502456E7,4186.0,2632.0,2632.0,11.0,3911.956467141063,0.0,1.0189401202525579
6880000.0,389.586206,7.679146601509945E-4,6880000.0,97.69636627906976,95.2764305422091,6880000.0,1.051576E7,4186.0,2632.0,2632.0,11.0,3911.956467141063,0.0,1.0189401202525579
6890000.0,390.793057,7.712022778124777E-4,6890000.0,97.69806966618287,95.2799105577549,6890000.0,1.053004E7,4188.0,2633.0,2633.0,11.0,3911.956467141063,0.0,1.0189401202525579
6900000.0,392.017603,7.745395511040754E-4,6900000.0,97.699884057971,95.28358568652155,6900000.0,1.0534624E7,4188.0,2633.0,2633.0,11.0,3911.956467141063,0.0,1.0189401202525579
6910000.0,393.213982,7.778011102926649E-4,6910000.0,97.70192474674386,95.2877474290194,6910000.0,1.0538016E7,4197.0,2639.0,2639.0,11.0,3911.956467141063,0.0,1.0189401202525579
6920000.0,394.359882,7.809278121470413E-4,6920000.0,97.7038583815029,95.29168340556123,6920000.0,1.054732E7,4197.0,2639.0,2639.0,11.0,3911.956467141063,0.0,1.0189401202525579
6930000.0,395.617917,7.843594257957241E-4,6930000.0,97.70541125541126,95.29486890246534,6930000.0,1.0544064E7,4199.0,2640.0,2640.0,11.0,3911.956467141063,0.0,1.0189401202525579
6940000.0,396.824107,7.876490447303737E-4,6940000.0,97.70710374639769,95.29833720331766,6940000.0,1.0542224E7,4207.0,2644.0,2644.0,11.0,3911.956467141063,0.0,1.0189401202525579
6950000.0,398.156542,7.912839950735827E-4,6950000.0,97.70910791366907,95.30244808600216,6950000.0,1.05452E7,4211.0,2646.0,2646.0,11.0,3911.956467141063,0.0,1.0189401202525579
6960000.0,399.404186,7.946923229952862E-4,6960000.0,97.71097701149425,95.30628308958052,6960000.0,1.0559736E7,4213.0,2647.0,2647.0,11.0,3911.956467141063,0.0,1.0189401202525579
6970000.0,400.614013,7.980019090602942E-4,6970000.0,97.71263988522239,95.30973290694297,6970000.0,1.0574328E7,4219.0,2650.0,2650.0,11.0,3911.956467141063,0.0,1.0189401202525579
6980000.0,401.816584,8.012928080036513E-4,6980000.0,97.71434097421204,95.31319801481061,6980000.0,1.0578064E7,4230.0,2657.0,2657.0,11.0,3911.956467141063,0.0,1.0189401202525579
6990000.0,403.042193,8.046509140900771E-4,6990000.0,97.71590844062948,95.31642480463503,6990000.0,1.0591192E7,4232.0,2658.0,2658.0,11.0,3911.956467141063,0.0,1.0189401202525579
7000000.0,405.527246,8.11465186381663E-4,7000000.0,97.71762857142858,95.3199910429302,7000000.0,1.059952E7,4232.0,2658.0,2658.0,11.0,3914.1008276899925,0.0,1.018824108392415
7010000.0,406.896851,8.152216749612367E-4,7010000.0,97.71930099857346,95.32346122412267,7010000.0,1.0602032E7,4238.0,2661.0,2661.0,11.0,3914.1008276899925,0.0,1.018824108392415
7020000.0,408.460716,8.195170005451289E-4,7020000.0,97.72096866096867,95.32692701890096,7020000.0,1.0616936E7,4246.0,2665.0,2665.0,11.0,3914.1008276899925,0.0,1.018824108392415
7030000.0,409.969165,8.236631732612146E-4,7030000.0,97.72284495021337,95.33076035197085,7030000.0,1.062476E7,4251.0,2669.0,2669.0,11.0,3914.1008276899925,0.0,1.018824108392415
7040000.0,411.463084,8.277721847969895E-4,7040000.0,97.72478693181819,95.33475765346537,7040000.0,1.0631944E7,4253.0,2670.0,2670.0,11.0,3914.1008276899925,0.0,1.018824108392415
7050000.0,412.69724,8.311692771755098E-4,7050000.0,97.72670921985815,95.33872067186672,7050000.0,1.0639952E7,4255.0,2671.0,2671.0,11.0,3914.1008276899925,0.0,1.018824108392415
7060000.0,413.920101,8.34541358430752E-4,7060000.0,97.7285552407932,95.34247776845667,7060000.0,1.0659168E7,4262.0,2676.0,2676.0,11.0,3914.1008276899925,0.0,1.018824108392415
7070000.0,415.071199,8.377255874559181E-4,7070000.0,97.73007072135785,95.34560232125709,7070000.0,1.0692872E7,4264.0,2677.0,2677.0,11.0,3914.1008276899925,0.0,1.018824108392415
7080000.0,416.410089,8.414341127369658E-4,7080000.0,97.73168079096045,95.34892941936265,7080000.0,1.0706776E7,4268.0,2679.0,2679.0,11.0,3914.1008276899925,0.0,1.018824108392415
7090000.0,417.620419,8.447855290320082E-4,7090000.0,97.73342736248237,95.35250888984031,7090000.0,1.0703528E7,4280.0,2685.0,2685.0,11.0,3914.1008276899925,0.0,1.018824108392415
7100000.0,418.887354,8.482965327105589E-4,7100000.0,97.73525352112677,95.3562667028776,7100000.0,1.0712216E7,4282.0,2686.0,2686.0,11.0,3914.1008276899925,0.0,1.018824108392415
7110000.0,420.146222,8.51787705245548E-4,7110000.0,97.73689170182841,95.35963082950235,7110000.0,1.0719968E7,4282.0,2686.0,2686.0,11.0,3914.1008276899925,0.0,1.018824108392415
7120000.0,421.419148,8.553165286485976E-4,7120000.0,97.73880617977528,95.36356189189247,7120000.0,1.0715912E7,4286.0,2688.0,2688.0,11.0,3914.1008276899925,0.0,1.018824108392415
7130000.0,422.683845,8.588243795510093E-4,7130000.0,97.74051893408135,95.36708181115824,7130000.0,1.0721536E7,4295.0,2694.0,2694.0,11.0,3914.1008276899925,0.0,1.018824108392415
7140000.0,424.010915,8.62511016665453E-4,7140000.0,97.74214285714285,95.37040495664264,7140000.0,1.0738384E7,4300.0,2698.0,2698.0,11.0,3914.1008276899925,0.0,1.018824108392415
7150000.0,425.221395,8.658777919274777E-4,7150000.0,97.74367832167832,95.37359502145783,7150000.0,1.0751248E7,4305.0,2702.0,2702.0,11.0,3914.1008276899925,0.0,1.018824108392415
7160000.0,426.589839,8.696846547612011E-4,7160000.0,97.74525139664804,95.37681822234865,7160000.0,1.075332E7,4310.0,2706.0,2706.0,11.0,3914.1008276899925,0.0,1.018824108392415
7170000.0,427.834453,8.731511985514314E-4,7170000.0,97.74666666666667,95.3797089494099,7170000.0,1.0766248E7,4312.0,2707.0,2707.0,11.0,3914.1008276899925,0.0,1.018824108392415
7180000.0,429.108886,8.767019558281391E-4,7180000.0,97.7483286908078,95.38315695661099,7180000.0,1.0769768E7,4316.0,2709.0,2709.0,11.0,3914.1008276899925,0.0,1.018824108392415
7190000.0,430.19981,8.797449341915653E-4,7190000.0,97.74973574408902,95.38598915128388,7190000.0,1.0782184E7,4318.0,2710.0,2710.0,11.0,3914.1008276899925,0.0,1.018824108392415
7200000.0,431.444041,8.832228513879433E-4,7200000.0,97.75134722222222,95.38926974877333,7200000.0,1.0804896E7,4322.0,2712.0,2712.0,11.0,3914.1008276899925,0.0,1.018824108392415
7210000.0,432.745566,8.86867130281708E-4,7210000.0,97.75312066574202,95.39289158994151,7210000.0,1.0823344E7,4324.0,2713.0,2713.0,11.0,3914.1008276899925,0.0,1.018824108392415
7220000.0,434.030132,8.904700970014082E-4,7220000.0,97.7548891966759,95.3965272054651,7220000.0,1.084192E7,4328.0,2715.0,2715.0,11.0,3914.1008276899925,0.0,1.018824108392415
7230000.0,435.386825,8.942809118729541E-4,7230000.0,97.75659751037344,95.40003317190939,7230000.0,1.085772E7,4336.0,2719.0,2719.0,11.0,3914.1008276899925,0.0,1.018824108392415
7240000.0,436.479472,8.973527864468264E-4,7240000.0,97.7582182320442,95.40337463466398,7240000.0,1.0867408E7,4336.0,2719.0,2719.0,11.0,3914.1008276899925,0.0,1.018824108392415
7250000.0,437.792367,9.010406314627765E-4,7250000.0,97.7596,95.40622136600962,7250000.0,1.085788E7,4347.0,2726.0,2726.0,11.0,3914.1008276899925,0.0,1.018824108392415
