1928-29;1;Real Unión Club;MANCISIDOR;13;12;13;0;1163;0;0;1;0;0
1928-29;1;Real Unión Club;MAYA;11;11;11;0;990;0;0;0;0;0
1928-29;1;Real Unión Club;P. REGUEIRO;9;9;9;0;810;0;0;0;0;0
1928-29;1;Real Unión Club;RENE PETIT;12;12;12;0;1080;0;0;0;2;0
1928-29;1;Real Unión Club;TELL;4;4;4;0;360;0;0;0;0;0
1928-29;1;Real Unión Club;URTIZBEREA;12;12;12;0;1080;0;0;0;11;0
1928-29;1;Real Unión Club;VILLAVERDE, A;13;13;13;0;1170;0;0;0;0;0
1928-29;1;Real Madrid C.F.;BLASCO;1;1;1;0;90;0;0;0;0;0
1928-29;1;Real Madrid C.F.;CABO;9;9;9;0;810;0;0;0;0;0
1928-29;1;Real Madrid C.F.;CAÑAVERA;4;4;4;0;360;0;0;0;1;0
1928-29;1;Real Madrid C.F.;DEL CAMPO L.;11;11;11;0;990;0;0;0;2;0
1928-29;1;Real Madrid C.F.;ESPARZA E.;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Real Madrid C.F.;J. M. PEÑA;18;18;18;0;1620;0;0;0;2;0
1928-29;1;Real Madrid C.F.;LAZCANO;17;17;17;0;1530;0;0;0;11;0
1928-29;1;Real Madrid C.F.;LOPE PEÑA;7;6;7;0;618;1;0;0;0;0
1928-29;1;Real Madrid C.F.;LOPEZ, F.;8;8;8;0;720;0;0;0;1;0
1928-29;1;Real Madrid C.F.;LOZANO G.;8;8;8;0;720;0;0;0;2;0
1928-29;1;Real Madrid C.F.;MONJARDIN;1;1;1;0;90;0;0;0;0;0
1928-29;1;Real Madrid C.F.;MORERA L.;8;8;8;0;720;0;0;0;5;0
1928-29;1;Real Madrid C.F.;PRATS;17;17;17;0;1530;0;0;0;0;0
1928-29;1;Real Madrid C.F.;QUESADA;18;18;18;0;1620;0;0;0;1;1
1928-29;1;Real Madrid C.F.;RUBIO M.;17;17;17;0;1530;0;0;0;11;0
1928-29;1;Real Madrid C.F.;TRIANA;12;12;12;0;1080;0;0;0;4;0
1928-29;1;Real Madrid C.F.;URIBE, L.;1;1;1;0;90;0;0;0;0;0
1928-29;1;Real Madrid C.F.;URQUIZU;16;16;16;0;1440;0;0;0;0;0
1928-29;1;Real Madrid C.F.;VIDAL, R.;9;9;9;0;810;0;0;0;0;0
1928-29;1;C.D. Europa;ALCAZAR A.;6;5;6;0;505;1;0;0;3;0
1928-29;1;C.D. Europa;ALCORIZA;18;18;18;0;1620;0;0;0;1;0
1928-29;1;C.D. Europa;ALTES, C.;9;8;9;0;796;1;0;0;0;0
1928-29;1;C.D. Europa;BESTIT;18;17;18;0;1589;0;0;1;10;1
1928-29;1;C.D. Europa;BESTIT II;3;3;3;0;270;0;0;0;0;0
1928-29;1;C.D. Europa;BOSCH, M.;1;1;1;0;90;0;0;0;0;0
1928-29;1;C.D. Europa;CIORDIA;10;10;10;0;900;0;0;0;5;0
1928-29;1;C.D. Europa;COLLS;7;7;7;0;630;0;0;0;2;0
1928-29;1;C.D. Europa;CORTES ?;2;2;2;0;180;0;0;0;1;0
1928-29;1;C.D. Europa;CROS;16;15;16;0;1417;0;0;1;11;1
1928-29;1;C.D. Europa;CRUZ;3;3;3;0;270;0;0;0;0;0
1928-29;1;C.D. Europa;FLORENZA;9;9;9;0;810;0;0;0;0;0
1928-29;1;C.D. Europa;GAMIZ V.;17;17;17;0;1530;0;0;0;1;0
1928-29;1;C.D. Europa;LAYOLA;12;12;12;0;1080;0;0;0;0;0
1928-29;1;C.D. Europa;MAURICIO S.;17;17;17;0;1530;0;0;0;3;0
1928-29;1;C.D. Europa;PELLICER P.;11;11;11;0;990;0;0;0;4;0
1928-29;1;C.D. Europa;RAMONZUELO;6;6;6;0;540;0;0;0;3;0
1928-29;1;C.D. Europa;SOLIGO;12;12;12;0;1080;0;0;0;0;0
